-0.00012167716026301179,-0.0007578016109764107,-0.0010593752302229418
-0.00011976981163019929,-0.0007506006248295116,-0.0010648681707680413
-0.00011369013786310944,-0.0007443738020956117,-0.0010697510950267415
-0.00011237883567805085,-0.0007399798221886106,-0.0010782959796488412
-0.00010677599906916413,-0.0007335108555853107,-0.0010828124284744415
-0.00010606074333185944,-0.0007328999079764115,-0.0010892823264002415
-0.00010212683677668366,-0.0007339988686144126,-0.0010925782769918412
-0.00010474944114680085,-0.0007386368550360116,-0.0010951417423784417
-9.747767448420319e-05,-0.00074547276273371,-0.0010989257059991417
-0.000102484464645336,-0.0007532846964896124,-0.001101611174643042
-0.00010176920890803132,-0.0007498667426407112,-0.0011040526367724415
-0.000106299161910961,-0.000747791755944513,-0.0011086915545165414
-0.00010319972038264069,-0.000744617808610213,-0.0011104005314409417
-0.00010367655754084382,-0.000741322789341213,-0.0011152829900384414
-0.00010141158103937897,-0.0007393688745797114,-0.0011177244521677412
-0.00010081553459162507,-0.0007418108023703116,-0.001117846455425042
-9.568953514094147e-05,-0.0007403467632830125,-0.0011134520098567413
-0.00010331892967219147,-0.0007410787828267124,-0.0011102785281837417
-0.00010510706901545319,-0.0007492576576769126,-0.0011083250790834415
-0.0001095178127288321,-0.0007545065917075114,-0.001106982577592142
-0.00011237883567805085,-0.000759267512708911,-0.0011020996533334416
-0.00011833930015558991,-0.0007675674594939119,-0.0010997801944613418
-0.00012203478813166413,-0.0007770893014967112,-0.001096728716045642
-0.0001240613460540274,-0.0007828262485564119,-0.0010939207784831416
-0.0001247766017913321,-0.000790273103863013,-0.0010925782769918412
-0.00012573027610773835,-0.00079771809652451,-0.0010948972702026416
-0.00012751841545100007,-0.0008005269654095121,-0.0010972167290747414
-0.00012584948539728913,-0.0008060199059546115,-0.0011063720956444416
-0.00012823367118830475,-0.0008124888725579114,-0.0011104005314409417
-0.00012716078758234772,-0.0008151748068631129,-0.0011132080033421417
-0.00012966418266291413,-0.0008195687867701106,-0.0011172364391386419
-0.0001324059963225821,-0.000825428668409612,-0.0011196779012680414
-0.00012894892692560944,-0.0008259166814387105,-0.001119067419320342
-0.00012835288047785554,-0.0008271385766566129,-0.0011245603598654414
-0.0001324059963225821,-0.0008297015763819131,-0.0011300537660718412
-0.00012906813621516022,-0.0008271385766566129,-0.0011344482116401418
-0.00012894892692560944,-0.0008265276290476131,-0.0011459230370819418
-0.00012179636955256257,-0.000823476616293211,-0.0011541014462709415
-0.00011833930015558991,-0.000820423740893611,-0.001164843786507842
-0.00011655116081232819,-0.0008178607411682103,-0.0011787596084177412
